signal_id,material_code,plant_code,period_date,period_type,demand_type,volume_rc,week_label
1988,32000018,7102,2026-12-07,WEEK,IBP,2940.0,w50
1989,32000018,7102,2026-12-14,WEEK,IBP,2958.0,w51
1990,32000018,7102,2026-12-21,WEEK,IBP,2972.0,w52
1991,32000018,7102,2025-12-29,WEEK,POST_FCST,2825.0,w01
1992,32000018,7102,2026-01-05,WEEK,POST_FCST,2708.0,w02
1993,32000018,7102,2026-01-12,WEEK,POST_FCST,2797.0,w03
1994,32000018,7102,2026-01-19,WEEK,POST_FCST,2705.0,w04
1995,32000018,7102,2026-01-26,WEEK,POST_FCST,3057.0,w05
1996,32000018,7102,2026-02-02,WEEK,POST_FCST,3057.0,w06
1997,32000018,7102,2026-02-09,WEEK,POST_FCST,2973.0,w07
1998,32000018,7102,2026-02-16,WEEK,POST_FCST,3043.0,w08
1999,32000018,7102,2026-02-23,WEEK,POST_FCST,3391.0,w09
2000,32000018,7102,2026-03-02,WEEK,POST_FCST,3730.0,w10
2001,32000018,7102,2026-03-09,WEEK,POST_FCST,3770.0,w11
2002,32000018,7102,2026-03-16,WEEK,POST_FCST,3651.0,w12
2003,32000018,7102,2026-03-23,WEEK,POST_FCST,3918.0,w13
2004,32000018,7102,2026-03-30,WEEK,POST_FCST,3647.0,w14
2005,32000018,7102,2026-04-06,WEEK,POST_FCST,3582.0,w15
2006,32000018,7102,2026-04-13,WEEK,POST_FCST,3382.0,w16
2007,32000018,7102,2026-04-20,WEEK,POST_FCST,3360.0,w17
2008,32000018,7102,2026-04-27,WEEK,POST_FCST,3439.0,w18
2009,32000018,7102,2026-05-04,WEEK,POST_FCST,3273.0,w19
2010,32000018,7102,2026-05-11,WEEK,POST_FCST,2969.0,w20
2011,32000018,7102,2026-05-18,WEEK,POST_FCST,2840.0,w21
2012,32000018,7102,2026-05-25,WEEK,POST_FCST,2723.0,w22
2013,32000018,7102,2026-06-01,WEEK,POST_FCST,2616.0,w23
2014,32000018,7102,2026-06-08,WEEK,POST_FCST,2548.0,w24
2015,32000018,7102,2026-06-15,WEEK,POST_FCST,2476.0,w25
2016,32000018,7102,2026-06-22,WEEK,POST_FCST,2581.0,w26
2017,32000018,7102,2026-06-29,WEEK,POST_FCST,2607.0,w27
2018,32000018,7102,2026-07-06,WEEK,POST_FCST,2501.0,w28
2019,32000018,7102,2026-07-13,WEEK,POST_FCST,2660.0,w29
2020,32000018,7102,2026-07-20,WEEK,POST_FCST,2539.0,w30
2021,32000018,7102,2026-07-27,WEEK,POST_FCST,2599.0,w31
2022,32000018,7102,2026-08-03,WEEK,POST_FCST,2547.0,w32
2023,32000018,7102,2026-08-10,WEEK,POST_FCST,2690.0,w33
2024,32000018,7102,2026-08-17,WEEK,POST_FCST,2849.0,w34
2025,32000018,7102,2026-08-24,WEEK,POST_FCST,2823.0,w35
2026,32000018,7102,2026-08-31,WEEK,POST_FCST,2768.0,w36
2027,32000018,7102,2026-09-07,WEEK,POST_FCST,2975.0,w37
2028,32000018,7102,2026-09-14,WEEK,POST_FCST,2933.0,w38
2029,32000018,7102,2026-09-21,WEEK,POST_FCST,3176.0,w39
2030,32000018,7102,2026-09-28,WEEK,POST_FCST,3081.0,w40
2031,32000018,7102,2026-10-05,WEEK,POST_FCST,3207.0,w41
2032,32000018,7102,2026-10-12,WEEK,POST_FCST,3327.0,w42
2033,32000018,7102,2026-10-19,WEEK,POST_FCST,3394.0,w43
2034,32000018,7102,2026-10-26,WEEK,POST_FCST,3299.0,w44
2035,32000018,7102,2026-11-02,WEEK,POST_FCST,3636.0,w45
2036,32000018,7102,2026-11-09,WEEK,POST_FCST,3565.0,w46
2037,32000018,7102,2026-11-16,WEEK,POST_FCST,3759.0,w47
2038,32000018,7102,2026-11-23,WEEK,POST_FCST,3878.0,w48
2039,32000018,7102,2026-11-30,WEEK,POST_FCST,2868.0,w49
2040,32000018,7102,2026-12-07,WEEK,POST_FCST,2812.0,w50
2041,32000018,7102,2026-12-14,WEEK,POST_FCST,2805.0,w51
2042,32000018,7102,2026-12-21,WEEK,POST_FCST,2720.0,w52
2043,32000018,7102,2025-12-29,WEEK,ACTUAL,2835.0,w01
2044,32000018,7102,2026-01-05,WEEK,ACTUAL,2669.0,w02
2045,32000018,7102,2026-01-12,WEEK,ACTUAL,2743.0,w03
2046,32000018,7102,2026-01-19,WEEK,ACTUAL,2673.0,w04
2047,32000018,7102,2026-01-26,WEEK,ACTUAL,2886.0,w05
2048,32000018,7102,2026-02-02,WEEK,ACTUAL,3065.0,w06
2049,32000018,7102,2026-02-09,WEEK,ACTUAL,2857.0,w07
2050,32000018,7102,2026-02-16,WEEK,ACTUAL,3108.0,w08
2051,32000018,7102,2026-02-23,WEEK,ACTUAL,3355.0,w09
2052,32000018,7102,2026-03-02,WEEK,ACTUAL,3353.0,w10
2053,32000019,7102,2025-12-29,WEEK,IBP,3018.0,w01
2054,32000019,7102,2026-01-05,WEEK,IBP,2934.0,w02
2055,32000019,7102,2026-01-12,WEEK,IBP,2975.0,w03
2056,32000019,7102,2026-01-19,WEEK,IBP,3053.0,w04
2057,32000019,7102,2026-01-26,WEEK,IBP,3231.0,w05
2058,32000019,7102,2026-02-02,WEEK,IBP,3385.0,w06
2059,32000019,7102,2026-02-09,WEEK,IBP,3219.0,w07
2060,32000019,7102,2026-02-16,WEEK,IBP,3267.0,w08
2061,32000019,7102,2026-02-23,WEEK,IBP,3824.0,w09
2062,32000019,7102,2026-03-02,WEEK,IBP,3878.0,w10
2063,32000019,7102,2026-03-09,WEEK,IBP,3827.0,w11
2064,32000019,7102,2026-03-16,WEEK,IBP,4037.0,w12
2065,32000019,7102,2026-03-23,WEEK,IBP,4016.0,w13
2066,32000019,7102,2026-03-30,WEEK,IBP,4001.0,w14
2067,32000019,7102,2026-04-06,WEEK,IBP,3877.0,w15
2068,32000019,7102,2026-04-13,WEEK,IBP,3835.0,w16
2069,32000019,7102,2026-04-20,WEEK,IBP,3704.0,w17
2070,32000019,7102,2026-04-27,WEEK,IBP,3605.0,w18
2071,32000019,7102,2026-05-04,WEEK,IBP,3554.0,w19
2072,32000019,7102,2026-05-11,WEEK,IBP,3293.0,w20
2073,32000019,7102,2026-05-18,WEEK,IBP,3255.0,w21
2074,32000019,7102,2026-05-25,WEEK,IBP,2883.0,w22
2075,32000019,7102,2026-06-01,WEEK,IBP,2897.0,w23
2076,32000019,7102,2026-06-08,WEEK,IBP,2804.0,w24
2077,32000019,7102,2026-06-15,WEEK,IBP,2696.0,w25
2078,32000019,7102,2026-06-22,WEEK,IBP,2736.0,w26
2079,32000019,7102,2026-06-29,WEEK,IBP,2748.0,w27
2080,32000019,7102,2026-07-06,WEEK,IBP,2634.0,w28
2081,32000019,7102,2026-07-13,WEEK,IBP,2719.0,w29
2082,32000019,7102,2026-07-20,WEEK,IBP,2810.0,w30
2083,32000019,7102,2026-07-27,WEEK,IBP,2833.0,w31
2084,32000019,7102,2026-08-03,WEEK,IBP,2883.0,w32
2085,32000019,7102,2026-08-10,WEEK,IBP,2910.0,w33
2086,32000019,7102,2026-08-17,WEEK,IBP,3036.0,w34
2087,32000019,7102,2026-08-24,WEEK,IBP,3053.0,w35
2088,32000019,7102,2026-08-31,WEEK,IBP,2979.0,w36
2089,32000019,7102,2026-09-07,WEEK,IBP,3092.0,w37
2090,32000019,7102,2026-09-14,WEEK,IBP,3312.0,w38
2091,32000019,7102,2026-09-21,WEEK,IBP,3346.0,w39
2092,32000019,7102,2026-09-28,WEEK,IBP,3228.0,w40
2093,32000019,7102,2026-10-05,WEEK,IBP,3439.0,w41
2094,32000019,7102,2026-10-12,WEEK,IBP,3656.0,w42
2095,32000019,7102,2026-10-19,WEEK,IBP,3619.0,w43
2096,32000019,7102,2026-10-26,WEEK,IBP,3665.0,w44
2097,32000019,7102,2026-11-02,WEEK,IBP,3851.0,w45
2098,32000019,7102,2026-11-09,WEEK,IBP,3852.0,w46
2099,32000019,7102,2026-11-16,WEEK,IBP,3950.0,w47
2100,32000019,7102,2026-11-23,WEEK,IBP,4040.0,w48
2101,32000019,7102,2026-11-30,WEEK,IBP,2935.0,w49
2102,32000019,7102,2026-12-07,WEEK,IBP,3064.0,w50
2103,32000019,7102,2026-12-14,WEEK,IBP,3001.0,w51
2104,32000019,7102,2026-12-21,WEEK,IBP,3074.0,w52
2105,32000019,7102,2025-12-29,WEEK,POST_FCST,2981.0,w01
2106,32000019,7102,2026-01-05,WEEK,POST_FCST,2833.0,w02
2107,32000019,7102,2026-01-12,WEEK,POST_FCST,2937.0,w03
2108,32000019,7102,2026-01-19,WEEK,POST_FCST,2894.0,w04
2109,32000019,7102,2026-01-26,WEEK,POST_FCST,3287.0,w05
2110,32000019,7102,2026-02-02,WEEK,POST_FCST,3117.0,w06
2111,32000019,7102,2026-02-09,WEEK,POST_FCST,3235.0,w07
2112,32000019,7102,2026-02-16,WEEK,POST_FCST,3217.0,w08
2113,32000019,7102,2026-02-23,WEEK,POST_FCST,3566.0,w09
2114,32000019,7102,2026-03-02,WEEK,POST_FCST,3660.0,w10
2115,32000019,7102,2026-03-09,WEEK,POST_FCST,3816.0,w11
2116,32000019,7102,2026-03-16,WEEK,POST_FCST,3990.0,w12
2117,32000019,7102,2026-03-23,WEEK,POST_FCST,3857.0,w13
2118,32000019,7102,2026-03-30,WEEK,POST_FCST,3814.0,w14
2119,32000019,7102,2026-04-06,WEEK,POST_FCST,3738.0,w15
2120,32000019,7102,2026-04-13,WEEK,POST_FCST,3687.0,w16
2121,32000019,7102,2026-04-20,WEEK,POST_FCST,3396.0,w17
2122,32000019,7102,2026-04-27,WEEK,POST_FCST,3589.0,w18
2123,32000019,7102,2026-05-04,WEEK,POST_FCST,3278.0,w19
2124,32000019,7102,2026-05-11,WEEK,POST_FCST,3156.0,w20
2125,32000019,7102,2026-05-18,WEEK,POST_FCST,2937.0,w21
2126,32000019,7102,2026-05-25,WEEK,POST_FCST,2754.0,w22
2127,32000019,7102,2026-06-01,WEEK,POST_FCST,2758.0,w23
2128,32000019,7102,2026-06-08,WEEK,POST_FCST,2647.0,w24
2129,32000019,7102,2026-06-15,WEEK,POST_FCST,2680.0,w25
2130,32000019,7102,2026-06-22,WEEK,POST_FCST,2509.0,w26
2131,32000019,7102,2026-06-29,WEEK,POST_FCST,2585.0,w27
2132,32000019,7102,2026-07-06,WEEK,POST_FCST,2576.0,w28
2133,32000019,7102,2026-07-13,WEEK,POST_FCST,2565.0,w29
2134,32000019,7102,2026-07-20,WEEK,POST_FCST,2588.0,w30
2135,32000019,7102,2026-07-27,WEEK,POST_FCST,2678.0,w31
2136,32000019,7102,2026-08-03,WEEK,POST_FCST,2695.0,w32
2137,32000019,7102,2026-08-10,WEEK,POST_FCST,2734.0,w33
2138,32000019,7102,2026-08-17,WEEK,POST_FCST,2849.0,w34
2139,32000019,7102,2026-08-24,WEEK,POST_FCST,2922.0,w35
2140,32000019,7102,2026-08-31,WEEK,POST_FCST,2786.0,w36
2141,32000019,7102,2026-09-07,WEEK,POST_FCST,3036.0,w37
2142,32000019,7102,2026-09-14,WEEK,POST_FCST,3248.0,w38
2143,32000019,7102,2026-09-21,WEEK,POST_FCST,3195.0,w39
2144,32000019,7102,2026-09-28,WEEK,POST_FCST,3235.0,w40
2145,32000019,7102,2026-10-05,WEEK,POST_FCST,3285.0,w41
2146,32000019,7102,2026-10-12,WEEK,POST_FCST,3497.0,w42
2147,32000019,7102,2026-10-19,WEEK,POST_FCST,3556.0,w43
2148,32000019,7102,2026-10-26,WEEK,POST_FCST,3544.0,w44
2149,32000019,7102,2026-11-02,WEEK,POST_FCST,3853.0,w45
2150,32000019,7102,2026-11-09,WEEK,POST_FCST,3657.0,w46
2151,32000019,7102,2026-11-16,WEEK,POST_FCST,3680.0,w47
2152,32000019,7102,2026-11-23,WEEK,POST_FCST,4000.0,w48
2153,32000019,7102,2026-11-30,WEEK,POST_FCST,2971.0,w49
2154,32000019,7102,2026-12-07,WEEK,POST_FCST,2812.0,w50
2155,32000019,7102,2026-12-14,WEEK,POST_FCST,2846.0,w51
2156,32000019,7102,2026-12-21,WEEK,POST_FCST,2788.0,w52
2157,32000019,7102,2025-12-29,WEEK,ACTUAL,2772.0,w01
2158,32000019,7102,2026-01-05,WEEK,ACTUAL,2935.0,w02
2159,32000019,7102,2026-01-12,WEEK,ACTUAL,2848.0,w03
2160,32000019,7102,2026-01-19,WEEK,ACTUAL,2790.0,w04
2161,32000019,7102,2026-01-26,WEEK,ACTUAL,3078.0,w05
2162,32000019,7102,2026-02-02,WEEK,ACTUAL,2939.0,w06
2163,32000019,7102,2026-02-09,WEEK,ACTUAL,3051.0,w07
2164,32000019,7102,2026-02-16,WEEK,ACTUAL,3181.0,w08
2165,32000019,7102,2026-02-23,WEEK,ACTUAL,3755.0,w09
2166,32000019,7102,2026-03-02,WEEK,ACTUAL,3848.0,w10
2167,32000020,7102,2025-12-29,WEEK,IBP,2627.0,w01
2168,32000020,7102,2026-01-05,WEEK,IBP,2769.0,w02
2169,32000020,7102,2026-01-12,WEEK,IBP,2750.0,w03
2170,32000020,7102,2026-01-19,WEEK,IBP,2749.0,w04
2171,32000020,7102,2026-01-26,WEEK,IBP,2967.0,w05
2172,32000020,7102,2026-02-02,WEEK,IBP,2956.0,w06
2173,32000020,7102,2026-02-09,WEEK,IBP,2939.0,w07
2174,32000020,7102,2026-02-16,WEEK,IBP,2897.0,w08
2175,32000020,7102,2026-02-23,WEEK,IBP,3325.0,w09
2176,32000020,7102,2026-03-02,WEEK,IBP,3462.0,w10
2177,32000020,7102,2026-03-09,WEEK,IBP,3512.0,w11
2178,32000020,7102,2026-03-16,WEEK,IBP,3705.0,w12
2179,32000020,7102,2026-03-23,WEEK,IBP,3645.0,w13
2180,32000020,7102,2026-03-30,WEEK,IBP,3422.0,w14
2181,32000020,7102,2026-04-06,WEEK,IBP,3612.0,w15
2182,32000020,7102,2026-04-13,WEEK,IBP,3470.0,w16
2183,32000020,7102,2026-04-20,WEEK,IBP,3300.0,w17
2184,32000020,7102,2026-04-27,WEEK,IBP,3340.0,w18
2185,32000020,7102,2026-05-04,WEEK,IBP,3118.0,w19
2186,32000020,7102,2026-05-11,WEEK,IBP,3057.0,w20
2187,32000020,7102,2026-05-18,WEEK,IBP,2767.0,w21
2188,32000020,7102,2026-05-25,WEEK,IBP,2629.0,w22
2189,32000020,7102,2026-06-01,WEEK,IBP,2526.0,w23
2190,32000020,7102,2026-06-08,WEEK,IBP,2469.0,w24
2191,32000020,7102,2026-06-15,WEEK,IBP,2381.0,w25
2192,32000020,7102,2026-06-22,WEEK,IBP,2451.0,w26
2193,32000020,7102,2026-06-29,WEEK,IBP,2475.0,w27
2194,32000020,7102,2026-07-06,WEEK,IBP,2445.0,w28
2195,32000020,7102,2026-07-13,WEEK,IBP,2435.0,w29
2196,32000020,7102,2026-07-20,WEEK,IBP,2534.0,w30
2197,32000020,7102,2026-07-27,WEEK,IBP,2535.0,w31
2198,32000020,7102,2026-08-03,WEEK,IBP,2498.0,w32
2199,32000020,7102,2026-08-10,WEEK,IBP,2596.0,w33
2200,32000020,7102,2026-08-17,WEEK,IBP,2612.0,w34
2201,32000020,7102,2026-08-24,WEEK,IBP,2679.0,w35
2202,32000020,7102,2026-08-31,WEEK,IBP,2772.0,w36
2203,32000020,7102,2026-09-07,WEEK,IBP,2804.0,w37
2204,32000020,7102,2026-09-14,WEEK,IBP,2915.0,w38
2205,32000020,7102,2026-09-21,WEEK,IBP,3044.0,w39
2206,32000020,7102,2026-09-28,WEEK,IBP,3011.0,w40
2207,32000020,7102,2026-10-05,WEEK,IBP,3028.0,w41
2208,32000020,7102,2026-10-12,WEEK,IBP,3123.0,w42
2209,32000020,7102,2026-10-19,WEEK,IBP,3149.0,w43
2210,32000020,7102,2026-10-26,WEEK,IBP,3325.0,w44
2211,32000020,7102,2026-11-02,WEEK,IBP,3450.0,w45
2212,32000020,7102,2026-11-09,WEEK,IBP,3438.0,w46
2213,32000020,7102,2026-11-16,WEEK,IBP,3667.0,w47
2214,32000020,7102,2026-11-23,WEEK,IBP,3657.0,w48
2215,32000020,7102,2026-11-30,WEEK,IBP,2662.0,w49
2216,32000020,7102,2026-12-07,WEEK,IBP,2704.0,w50
2217,32000020,7102,2026-12-14,WEEK,IBP,2733.0,w51
2218,32000020,7102,2026-12-21,WEEK,IBP,2635.0,w52
2219,32000020,7102,2025-12-29,WEEK,POST_FCST,2553.0,w01
2220,32000020,7102,2026-01-05,WEEK,POST_FCST,2664.0,w02
2221,32000020,7102,2026-01-12,WEEK,POST_FCST,2592.0,w03
2222,32000020,7102,2026-01-19,WEEK,POST_FCST,2610.0,w04
2223,32000020,7102,2026-01-26,WEEK,POST_FCST,2845.0,w05
2224,32000020,7102,2026-02-02,WEEK,POST_FCST,2756.0,w06
2225,32000020,7102,2026-02-09,WEEK,POST_FCST,2784.0,w07
2226,32000020,7102,2026-02-16,WEEK,POST_FCST,2848.0,w08
2227,32000020,7102,2026-02-23,WEEK,POST_FCST,3174.0,w09
2228,32000020,7102,2026-03-02,WEEK,POST_FCST,3258.0,w10
2229,32000020,7102,2026-03-09,WEEK,POST_FCST,3473.0,w11
2230,32000020,7102,2026-03-16,WEEK,POST_FCST,3645.0,w12
2231,32000020,7102,2026-03-23,WEEK,POST_FCST,3592.0,w13
2232,32000020,7102,2026-03-30,WEEK,POST_FCST,3476.0,w14
2233,32000020,7102,2026-04-06,WEEK,POST_FCST,3310.0,w15
2234,32000020,7102,2026-04-13,WEEK,POST_FCST,3370.0,w16
2235,32000020,7102,2026-04-20,WEEK,POST_FCST,3044.0,w17
2236,32000020,7102,2026-04-27,WEEK,POST_FCST,3233.0,w18
2237,32000020,7102,2026-05-04,WEEK,POST_FCST,3108.0,w19
2238,32000020,7102,2026-05-11,WEEK,POST_FCST,2908.0,w20
2239,32000020,7102,2026-05-18,WEEK,POST_FCST,2835.0,w21
2240,32000020,7102,2026-05-25,WEEK,POST_FCST,2562.0,w22
2241,32000020,7102,2026-06-01,WEEK,POST_FCST,2422.0,w23
2242,32000020,7102,2026-06-08,WEEK,POST_FCST,2406.0,w24
2243,32000020,7102,2026-06-15,WEEK,POST_FCST,2358.0,w25
2244,32000020,7102,2026-06-22,WEEK,POST_FCST,2260.0,w26
2245,32000020,7102,2026-06-29,WEEK,POST_FCST,2363.0,w27
2246,32000020,7102,2026-07-06,WEEK,POST_FCST,2430.0,w28
2247,32000020,7102,2026-07-13,WEEK,POST_FCST,2333.0,w29
2248,32000020,7102,2026-07-20,WEEK,POST_FCST,2448.0,w30
2249,32000020,7102,2026-07-27,WEEK,POST_FCST,2497.0,w31
2250,32000020,7102,2026-08-03,WEEK,POST_FCST,2504.0,w32
2251,32000020,7102,2026-08-10,WEEK,POST_FCST,2561.0,w33
2252,32000020,7102,2026-08-17,WEEK,POST_FCST,2552.0,w34
2253,32000020,7102,2026-08-24,WEEK,POST_FCST,2699.0,w35
2254,32000020,7102,2026-08-31,WEEK,POST_FCST,2654.0,w36
2255,32000020,7102,2026-09-07,WEEK,POST_FCST,2656.0,w37
2256,32000020,7102,2026-09-14,WEEK,POST_FCST,2803.0,w38
2257,32000020,7102,2026-09-21,WEEK,POST_FCST,2910.0,w39
2258,32000020,7102,2026-09-28,WEEK,POST_FCST,2802.0,w40
2259,32000020,7102,2026-10-05,WEEK,POST_FCST,3024.0,w41
2260,32000020,7102,2026-10-12,WEEK,POST_FCST,3109.0,w42
2261,32000020,7102,2026-10-19,WEEK,POST_FCST,3036.0,w43
2262,32000020,7102,2026-10-26,WEEK,POST_FCST,3189.0,w44
2263,32000020,7102,2026-11-02,WEEK,POST_FCST,3400.0,w45
2264,32000020,7102,2026-11-09,WEEK,POST_FCST,3380.0,w46
2265,32000020,7102,2026-11-16,WEEK,POST_FCST,3298.0,w47
2266,32000020,7102,2026-11-23,WEEK,POST_FCST,3372.0,w48
2267,32000020,7102,2026-11-30,WEEK,POST_FCST,2570.0,w49
2268,32000020,7102,2026-12-07,WEEK,POST_FCST,2689.0,w50
2269,32000020,7102,2026-12-14,WEEK,POST_FCST,2544.0,w51
2270,32000020,7102,2026-12-21,WEEK,POST_FCST,2628.0,w52
2271,32000020,7102,2025-12-29,WEEK,ACTUAL,2463.0,w01
2272,32000020,7102,2026-01-05,WEEK,ACTUAL,2493.0,w02
2273,32000020,7102,2026-01-12,WEEK,ACTUAL,2654.0,w03
2274,32000020,7102,2026-01-19,WEEK,ACTUAL,2618.0,w04
2275,32000020,7102,2026-01-26,WEEK,ACTUAL,2667.0,w05
2276,32000020,7102,2026-02-02,WEEK,ACTUAL,2779.0,w06
2277,32000020,7102,2026-02-09,WEEK,ACTUAL,2644.0,w07
2278,32000020,7102,2026-02-16,WEEK,ACTUAL,2796.0,w08
2279,32000020,7102,2026-02-23,WEEK,ACTUAL,3247.0,w09
2280,32000020,7102,2026-03-02,WEEK,ACTUAL,3161.0,w10
